ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,State,Road_Condition,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Junction,Railway,Roundabout,Station,Stop,Traffic_Signal,Sunrise_Sunset
A-4799,3,2020-07-08 10:30:00,2020-07-08 11:20:20.860452,39.553857,-79.226912,0.17,Pittsburgh,PA,Interstate,78.7,26.0,5.5,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,Day
A-4800,2,2018-08-29 20:06:00,2018-08-29 20:50:14.731304,36.672861,-120.440251,0.93,Sacramento,CA,Urban Road,97.3,50.0,9.6,3.6,0.0,Fair,False,False,False,False,True,False,False,False,True,Night
A-4801,3,2018-02-16 18:43:00,2018-02-16 20:42:36.028037,40.377415,-80.89562,0.13,Philadelphia,PA,Interstate,65.6,97.0,10.0,4.3,0.0,Thunderstorm,False,False,True,False,False,False,True,False,False,Day
A-4802,3,2023-01-24 13:37:00,2023-01-24 14:10:31.424589,35.648249,-118.533681,0.42,San Jose,CA,Urban Road,39.8,56.0,11.5,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-4803,3,2017-10-06 11:45:00,2017-10-06 12:52:44.186354,38.872781,-79.678811,0.02,Arlington,VA,Rural Road,76.1,53.0,6.3,4.7,0.0,Fair,False,False,False,True,False,False,True,False,False,Day
A-4804,2,2020-12-09 10:07:00,2020-12-09 11:04:39.884194,35.946187,-77.833042,0.21,Virginia Beach,VA,Interstate,58.8,64.0,9.9,6.7,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-4805,2,2018-03-03 08:50:00,2018-03-03 09:36:31.437637,39.871065,-76.812881,0.13,Allentown,PA,Urban Road,105.7,95.0,11.0,6.7,0.0,Fair,False,False,False,False,False,False,False,True,False,Day
A-4806,3,2017-12-26 19:56:00,2017-12-26 21:36:34.204252,43.226736,-73.933232,0.27,New York,NY,Interstate,70.2,51.0,10.5,12.3,0.0,Light Rain,False,False,False,False,True,False,False,False,False,Night
A-4807,3,2022-04-28 07:50:00,2022-04-28 08:38:45.917634,35.130362,-119.759565,0.21,Sacramento,CA,Urban Road,42.0,41.0,11.5,11.7,0.0,Fog,False,False,False,False,False,False,False,False,False,Day
A-4808,3,2019-11-03 19:06:00,2019-11-03 19:50:40.190396,47.662834,-120.016002,0.35,Tacoma,WA,Rural Road,77.8,46.0,8.8,1.8,0.0,Cloudy,False,False,False,False,False,True,False,False,True,Night
A-4809,2,2016-11-20 17:23:00,2016-11-20 18:08:16.146260,37.932925,-118.328638,0.32,San Diego,CA,Urban Road,27.8,61.0,13.0,7.5,0.0,Mostly Cloudy,False,False,False,True,False,False,False,False,False,Day
A-4810,3,2019-11-30 11:33:00,2019-11-30 11:57:20.942923,35.648305,-79.019763,0.36,Raleigh,NC,Rural Road,70.7,58.0,12.9,4.9,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-4811,4,2017-04-05 05:08:00,2017-04-05 05:29:13.358993,40.035615,-88.55128,0.02,Rockford,IL,Interstate,34.2,70.0,10.1,15.1,0.0,Fair,False,False,False,False,False,False,False,True,False,Night
A-4812,2,2017-08-27 06:59:00,2017-08-27 07:31:37.927926,45.548586,-75.753316,0.14,Buffalo,NY,Interstate,60.4,73.0,6.1,11.3,0.0,Fair,False,False,False,False,False,False,False,False,True,Day
A-4813,2,2020-01-15 05:49:00,2020-01-15 06:04:05.166042,36.562023,-119.786192,0.16,San Diego,CA,Interstate,66.4,57.0,10.5,15.4,0.0,Rain,False,False,False,False,False,False,False,False,False,Night
A-4814,2,2017-04-01 13:34:00,2017-04-01 14:21:06.306243,42.995123,-74.328982,0.28,Rochester,NY,Highway,64.7,65.0,11.5,0.1,0.01,Rain,False,False,False,False,False,False,True,False,False,Day
A-4815,3,2019-08-08 14:01:00,2019-08-08 15:01:38.536930,32.682235,-97.608807,0.17,Houston,TX,Rural Road,42.2,79.0,8.3,10.3,0.0,Fair,False,False,True,False,False,False,False,False,False,Day
A-4816,3,2018-06-15 18:24:00,2018-06-15 19:15:29.291213,41.339023,-87.167794,0.39,Springfield,IL,Highway,69.2,56.0,10.4,8.8,0.0,Thunderstorm,False,False,False,False,False,False,False,False,False,Day
A-4817,2,2023-02-08 14:49:00,2023-02-08 15:37:30.881470,32.262749,-99.732488,0.3,Dallas,TX,Interstate,91.9,77.0,4.8,3.5,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-4818,3,2020-09-25 20:15:00,2020-09-25 20:33:07.167915,37.967999,-119.7458,0.48,Sacramento,CA,Urban Road,54.6,63.0,6.0,6.1,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Night
A-4819,3,2020-12-29 18:53:00,2020-12-29 19:28:19.661898,28.840803,-82.174501,0.93,Jacksonville,FL,Urban Road,75.2,63.0,10.4,3.4,0.0,Light Rain,False,False,True,False,False,False,False,False,False,Day
A-4820,4,2021-07-16 14:00:00,2021-07-16 14:19:47.713332,38.719903,-119.524095,0.88,Sacramento,CA,Rural Road,69.4,57.0,8.0,1.7,0.02,Thunderstorm,False,False,True,False,False,False,False,False,False,Day
A-4821,3,2016-03-10 19:56:00,2016-03-10 20:52:52.299424,28.033623,-81.848927,0.41,Jacksonville,FL,Urban Road,113.0,39.0,7.1,1.4,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,Night
A-4822,3,2022-08-23 18:49:00,2022-08-23 19:26:32.566164,44.372318,-74.405398,0.13,Albany,NY,Urban Road,45.2,51.0,3.3,6.9,0.0,Fog,False,False,True,False,False,False,False,False,False,Day
A-4823,3,2019-10-15 18:12:00,2019-10-15 18:56:07.172638,36.211835,-120.074302,0.44,San Jose,CA,Interstate,67.0,57.0,10.5,10.3,0.02,Rain,False,False,False,False,False,False,False,False,False,Day
A-4824,2,2020-03-18 14:30:00,2020-03-18 15:01:58.599414,36.307266,-111.874854,0.39,Phoenix,AZ,Interstate,65.4,28.0,13.7,15.7,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-4825,4,2017-10-05 08:01:00,2017-10-05 08:26:38.328224,38.789946,-81.227646,0.11,Columbus,OH,Rural Road,52.4,82.0,9.5,9.8,0.0,Mostly Cloudy,True,False,True,True,False,False,False,False,False,Day
A-4826,2,2020-12-03 18:52:00,2020-12-03 19:18:33.427255,31.744505,-99.129469,0.09,San Antonio,TX,Interstate,44.6,83.0,10.0,2.9,0.0,Fog,False,False,True,False,False,False,False,False,True,Day
A-4827,2,2019-04-01 17:28:00,2019-04-01 17:43:58.756480,32.605525,-112.095042,0.31,Phoenix,AZ,Interstate,66.2,58.0,9.1,11.7,0.07,Rain,False,False,False,False,False,False,False,False,False,Day
A-4828,2,2018-10-31 16:49:00,2018-10-31 17:38:36.963887,36.215771,-120.863899,0.1,San Jose,CA,Interstate,81.1,58.0,6.9,8.8,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-4829,2,2021-05-27 16:10:00,2021-05-27 17:19:21.712555,26.866987,-81.905762,0.9,Tampa,FL,Interstate,61.7,75.0,7.8,8.7,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-4830,4,2022-02-01 07:00:00,2022-02-01 07:32:25.677814,37.403652,-118.27421,0.05,Sacramento,CA,Interstate,72.8,71.0,11.9,6.1,0.0,Fog,False,False,False,False,False,False,False,False,False,Day
A-4831,2,2018-02-13 15:57:00,2018-02-13 17:05:17.282457,30.930173,-100.941357,0.17,Dallas,TX,Interstate,86.5,41.0,14.2,11.8,0.0,Light Rain,False,False,True,True,False,False,False,False,True,Day
A-4832,3,2020-04-10 12:45:00,2020-04-10 13:28:48.084193,32.367807,-100.300706,0.44,Austin,TX,Interstate,55.5,75.0,5.8,7.8,0.02,Rain,False,False,False,False,False,False,False,False,False,Day
A-4833,2,2020-11-27 20:33:00,2020-11-27 21:10:47.006512,27.269306,-80.233538,0.18,Tampa,FL,Interstate,69.2,96.0,7.7,3.2,0.0,Fog,False,False,False,False,False,False,False,False,False,Night
A-4834,2,2016-08-29 19:32:00,2016-08-29 21:12:54.244839,30.56665,-99.626177,0.32,Houston,TX,Interstate,80.9,28.0,4.8,17.6,0.0,Fair,False,False,False,False,False,False,False,False,False,Night
A-4835,3,2022-04-14 19:53:00,2022-04-14 20:48:37.457303,33.001355,-101.324312,0.25,Houston,TX,Rural Road,41.2,55.0,8.3,6.7,0.09,Rain,False,False,False,False,False,False,False,False,True,Night
A-4836,2,2023-01-07 14:16:00,2023-01-07 15:56:32.929403,32.657825,-112.703986,0.67,Tucson,AZ,Highway,52.8,72.0,3.7,15.6,0.01,Heavy Rain,False,False,False,False,False,False,False,False,False,Day
A-4837,2,2016-06-19 18:55:00,2016-06-19 19:23:44.619939,38.980071,-88.211706,0.28,Rockford,IL,Urban Road,78.2,68.0,5.0,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,Day
A-4838,4,2017-01-06 11:26:00,2017-01-06 13:35:15.745719,29.710177,-96.830549,0.03,Dallas,TX,Rural Road,60.8,46.0,10.4,5.1,0.0,Snow,False,False,False,False,False,False,False,False,False,Day
A-4839,2,2017-07-06 20:24:00,2017-07-06 21:24:56.165509,37.919975,-90.605566,0.15,Rockford,IL,Highway,43.2,44.0,5.6,13.6,0.0,Fog,False,False,False,False,False,False,False,False,False,Night
A-4840,3,2016-06-29 07:53:00,2016-06-29 08:33:43.957504,48.971453,-121.072637,0.09,Seattle,WA,Highway,52.4,90.0,6.5,8.5,0.01,Thunderstorm,True,False,False,False,False,False,False,False,False,Day
A-4841,3,2016-07-20 18:06:00,2016-07-20 18:33:38.057923,43.305243,-77.774423,0.81,Allentown,PA,Rural Road,60.7,38.0,9.4,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-4842,2,2022-01-16 13:03:00,2022-01-16 13:47:13.713566,37.803455,-120.150913,0.4,Los Angeles,CA,Urban Road,49.1,49.0,11.9,21.0,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-4843,2,2017-08-30 13:23:00,2017-08-30 15:05:30.154662,40.464183,-77.163076,0.18,Philadelphia,PA,Highway,74.0,41.0,7.6,6.1,0.04,Heavy Rain,False,False,True,False,False,False,False,False,False,Day
A-4844,3,2022-10-27 15:51:00,2022-10-27 16:55:12.522523,36.96131,-120.393922,0.03,San Diego,CA,Highway,54.2,30.0,9.2,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,Day
A-4845,2,2019-11-12 08:31:00,2019-11-12 08:43:18.776915,41.482911,-77.724188,1.13,Allentown,PA,Interstate,67.2,48.0,7.8,13.0,0.0,Fair,False,False,False,False,False,False,True,False,False,Day
A-4846,2,2019-11-03 08:59:00,2019-11-03 10:03:44.554300,35.948418,-119.122402,0.39,San Jose,CA,Highway,84.4,60.0,15.0,9.7,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,Day
A-4847,2,2022-10-11 20:28:00,2022-10-11 21:29:21.470233,29.684915,-100.574603,0.27,Dallas,TX,Urban Road,60.2,84.0,6.5,10.1,0.0,Fair,False,False,False,True,False,False,False,False,False,Night
A-4848,3,2018-01-27 08:45:00,2018-01-27 09:07:32.872320,40.631604,-90.146307,0.4,Chicago,IL,Urban Road,54.6,68.0,8.6,3.6,0.0,Fair,False,False,False,False,False,False,True,False,False,Day
A-4849,3,2018-04-21 15:44:00,2018-04-21 17:20:10.713188,40.566433,-89.129062,0.21,Springfield,IL,Interstate,76.5,79.0,12.6,6.4,0.0,Fair,False,False,False,True,False,False,False,False,True,Day
A-4850,2,2023-02-02 16:51:00,2023-02-02 18:52:03.373060,36.774864,-119.914085,0.34,San Jose,CA,Interstate,39.7,64.0,10.1,7.7,0.17,Rain,False,False,False,False,False,False,False,False,False,Day
A-4851,2,2016-10-07 22:24:00,2016-10-07 23:27:25.371679,38.847204,-119.114281,0.74,Sacramento,CA,Interstate,81.0,100.0,7.5,14.3,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Night
A-4852,2,2016-05-31 13:23:00,2016-05-31 13:53:28.549498,42.407783,-89.836299,0.33,Chicago,IL,Urban Road,55.6,45.0,7.4,11.6,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-4853,3,2017-09-03 19:50:00,2017-09-03 20:20:37.245590,35.009964,-119.025202,0.24,San Diego,CA,Highway,54.2,41.0,9.6,14.3,0.0,Snow,False,False,False,False,False,False,True,False,True,Night
A-4854,2,2019-07-07 17:18:00,2019-07-07 17:36:04.725165,31.827093,-100.406214,0.07,San Antonio,TX,Interstate,78.5,85.0,9.3,0.8,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-4855,2,2019-11-22 20:40:00,2019-11-22 21:14:51.773910,31.564408,-100.52593,0.22,San Antonio,TX,Interstate,43.4,76.0,4.5,6.4,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Night
A-4856,4,2016-10-07 04:27:00,2016-10-07 05:18:16.550598,40.392072,-78.943293,0.01,Philadelphia,PA,Rural Road,74.0,34.0,8.7,13.8,0.0,Light Rain,False,False,False,False,False,False,False,True,True,Night
A-4857,3,2022-11-04 11:48:00,2022-11-04 12:12:38.981046,29.276188,-99.554183,0.19,Houston,TX,Urban Road,56.5,89.0,11.3,3.3,0.0,Cloudy,False,True,False,False,False,False,False,False,False,Day
A-4858,2,2017-10-28 13:46:00,2017-10-28 14:25:16.224186,36.666499,-121.689375,0.08,Los Angeles,CA,Urban Road,71.3,63.0,9.8,16.0,0.0,Fair,False,False,False,False,True,False,False,False,False,Day
A-4859,3,2022-06-25 20:24:00,2022-06-25 21:36:10.218654,28.24367,-80.859751,0.32,Jacksonville,FL,Urban Road,72.1,45.0,9.9,5.2,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Night
A-4860,4,2016-03-18 08:28:00,2016-03-18 09:23:54.675378,40.998924,-79.166595,0.77,Pittsburgh,PA,Rural Road,51.6,79.0,10.8,1.5,0.0,Mostly Cloudy,False,False,False,True,False,False,False,False,False,Day
A-4861,3,2017-12-18 14:43:00,2017-12-18 16:28:40.106871,36.252738,-119.180286,0.4,Sacramento,CA,Rural Road,57.7,53.0,10.2,0.8,0.0,Fair,False,False,True,False,False,True,False,False,False,Day
A-4862,3,2023-01-20 21:04:00,2023-01-20 23:20:29.338127,35.841537,-79.063609,0.25,Raleigh,NC,Rural Road,82.3,79.0,3.3,6.3,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Night
A-4863,2,2019-12-25 09:25:00,2019-12-25 09:34:31.675379,42.276674,-75.901825,0.08,Albany,NY,Highway,62.9,57.0,9.2,5.4,0.0,Light Rain,True,False,False,False,False,False,False,True,False,Day
A-4864,3,2016-11-16 09:55:00,2016-11-16 11:19:07.720478,39.958392,-82.885218,0.13,Columbus,OH,Interstate,46.8,64.0,7.5,13.9,0.03,Thunderstorm,False,False,False,False,False,False,False,False,True,Day
A-4865,3,2016-03-25 15:30:00,2016-03-25 16:12:13.135898,40.238017,-77.058506,0.31,Pittsburgh,PA,Urban Road,65.8,56.0,11.5,15.4,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Day
A-4866,2,2020-11-06 18:08:00,2020-11-06 18:46:44.621520,35.546824,-119.075451,0.07,San Jose,CA,Highway,46.9,48.0,7.5,5.7,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-4867,3,2016-03-16 16:00:00,2016-03-16 16:08:43.940691,36.714501,-120.061901,0.72,Sacramento,CA,Interstate,82.6,35.0,5.2,7.5,0.0,Fair,False,False,False,False,True,False,False,False,False,Day
A-4868,3,2022-07-09 17:33:00,2022-07-09 18:42:59.080034,36.763265,-112.145696,0.01,Tucson,AZ,Interstate,82.2,22.0,8.4,3.4,0.0,Fair,False,False,False,False,False,False,False,False,True,Day
A-4869,2,2017-07-24 03:49:00,2017-07-24 05:28:01.417091,38.386672,-78.970554,0.36,Richmond,VA,Interstate,64.7,52.0,11.2,5.2,0.0,Cloudy,False,False,False,False,False,False,False,False,True,Night
A-4870,2,2021-04-10 09:40:00,2021-04-10 10:12:21.562933,35.956229,-79.92142,0.08,Charlotte,NC,Highway,59.2,84.0,4.4,2.7,0.0,Fair,False,False,False,True,False,False,False,False,False,Day
A-4871,2,2019-08-17 11:55:00,2019-08-17 12:16:35.044172,29.537945,-80.940226,0.47,Tampa,FL,Highway,100.6,73.0,7.9,15.8,0.0,Cloudy,False,False,False,True,False,False,False,False,False,Day
A-4872,2,2021-09-15 17:54:00,2021-09-15 18:16:20.708287,28.387361,-81.420646,0.04,Miami,FL,Highway,62.3,70.0,8.6,7.5,0.02,Heavy Rain,False,False,False,False,False,False,False,False,False,Day
A-4873,2,2019-10-31 09:30:00,2019-10-31 12:44:19.284630,48.003567,-120.408312,0.6,Seattle,WA,Interstate,72.0,59.0,8.6,4.6,0.0,Fair,False,False,False,True,False,False,False,False,False,Day
A-4874,2,2022-06-15 14:49:00,2022-06-15 16:12:03.008929,39.488401,-88.399098,0.01,Rockford,IL,Highway,80.6,45.0,10.7,3.9,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-4875,2,2018-05-31 16:48:00,2018-05-31 18:59:56.461179,36.446839,-122.770839,0.19,Sacramento,CA,Urban Road,65.6,45.0,8.0,9.7,0.0,Fair,False,False,False,True,False,False,False,False,False,Day
A-4876,3,2021-12-30 14:41:00,2021-12-30 15:24:47.955718,28.83871,-84.420019,0.09,Jacksonville,FL,Rural Road,49.0,74.0,11.5,5.3,0.0,Cloudy,False,False,True,False,False,False,True,False,False,Day
A-4877,2,2016-08-30 14:33:00,2016-08-30 15:18:34.669179,28.781012,-80.316928,0.18,Orlando,FL,Highway,36.0,70.0,6.6,7.3,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-4878,2,2019-12-01 14:49:00,2019-12-01 15:14:47.575596,40.69207,-75.964945,0.28,Philadelphia,PA,Urban Road,51.7,79.0,10.5,3.8,0.0,Fair,False,False,False,True,False,False,False,False,False,Day
A-4879,2,2021-11-29 13:03:00,2021-11-29 14:05:26.401007,37.773801,-119.482592,0.3,San Jose,CA,Urban Road,55.9,54.0,5.1,0.0,0.0,Fair,False,False,False,True,False,False,False,False,False,Day
A-4880,3,2021-03-21 11:26:00,2021-03-21 12:07:40.759349,35.232429,-119.352605,0.01,Sacramento,CA,Urban Road,66.3,22.0,7.3,7.1,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-4881,3,2020-03-12 19:58:00,2020-03-12 20:37:16.673696,36.94407,-76.491581,0.13,Virginia Beach,VA,Rural Road,61.7,64.0,9.3,4.4,0.0,Heavy Rain,False,False,False,False,False,False,False,False,False,Night
A-4882,2,2016-03-29 11:17:00,2016-03-29 12:39:09.767882,33.141725,-112.169301,0.78,Mesa,AZ,Highway,49.8,18.0,10.0,13.8,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-4883,2,2018-06-24 16:53:00,2018-06-24 17:09:47.991356,30.079839,-81.85413,0.12,Jacksonville,FL,Urban Road,58.2,38.0,6.6,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-4884,2,2020-02-09 22:44:00,2020-02-10 00:53:32.898621,37.099351,-119.3088,0.34,Sacramento,CA,Urban Road,50.7,30.0,9.1,0.0,0.02,Heavy Rain,False,False,False,False,False,False,False,True,False,Night
A-4885,3,2020-06-24 11:19:00,2020-06-24 12:16:50.676834,30.025745,-81.417928,0.53,Tampa,FL,Interstate,40.3,44.0,7.1,4.6,0.0,Fair,False,False,False,False,False,False,False,False,True,Day
A-4886,2,2023-01-03 13:26:00,2023-01-03 14:27:09.237461,36.923138,-118.350334,0.38,Los Angeles,CA,Highway,65.7,67.0,6.8,9.7,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,Day
A-4887,2,2019-05-02 07:36:00,2019-05-02 08:05:19.414990,30.006664,-100.294233,0.22,Houston,TX,Interstate,113.3,56.0,6.9,2.9,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-4888,2,2019-03-29 13:05:00,2019-03-29 14:05:44.009119,40.395868,-90.056438,0.26,Rockford,IL,Interstate,30.1,55.0,10.8,6.4,0.0,Rain,False,False,False,False,False,False,False,False,False,Day
A-4889,2,2017-01-14 16:14:00,2017-01-14 17:14:28.282278,41.37821,-79.345479,0.22,Pittsburgh,PA,Urban Road,55.9,62.0,8.4,3.1,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-4890,3,2018-02-17 19:24:00,2018-02-17 20:49:10.232938,28.290592,-81.670732,0.75,Miami,FL,Rural Road,58.8,39.0,7.9,6.4,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Night
A-4891,2,2016-10-17 15:49:00,2016-10-17 16:33:34.686596,39.534579,-89.541949,1.28,Rockford,IL,Urban Road,80.4,66.0,5.8,0.7,0.0,Cloudy,False,False,False,True,False,False,False,False,True,Day
A-4892,2,2019-07-04 11:46:00,2019-07-04 12:33:19.927738,29.978551,-99.743294,0.14,Dallas,TX,Urban Road,66.0,56.0,10.5,16.2,0.0,Fair,False,False,True,False,False,False,False,False,False,Day
A-4893,3,2019-03-04 06:30:00,2019-03-04 07:43:53.270939,31.465405,-100.197131,0.41,Dallas,TX,Rural Road,40.1,46.0,10.9,3.7,0.02,Rain,False,False,False,False,False,False,False,False,False,Day
A-4894,3,2019-09-04 21:04:00,2019-09-04 22:55:24.114725,38.911709,-86.314454,0.63,Chicago,IL,Rural Road,52.6,67.0,15.0,3.4,0.0,Fair,False,False,False,False,False,False,False,False,False,Night
A-4895,2,2016-04-05 20:10:00,2016-04-05 20:31:04.147033,32.842812,-85.151968,0.04,Atlanta,GA,Highway,67.3,69.0,2.1,14.7,0.0,Fair,True,False,False,True,False,False,False,False,False,Night
A-4896,3,2018-07-10 16:46:00,2018-07-10 17:02:15.043218,42.94743,-74.094178,0.2,Rochester,NY,Rural Road,73.9,48.0,12.2,7.3,0.0,Fair,False,False,False,False,False,False,True,False,False,Day
A-4897,2,2021-03-08 08:46:00,2021-03-08 08:52:07.651686,32.906508,-82.24619,0.42,Atlanta,GA,Urban Road,67.7,71.0,12.4,10.3,0.0,Fair,False,False,False,False,False,False,False,True,False,Day
A-4898,3,2019-02-16 18:35:00,2019-02-16 19:10:53.025892,41.915787,-77.558947,0.04,Pittsburgh,PA,Rural Road,65.6,46.0,9.8,2.8,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-4899,3,2021-02-21 20:04:00,2021-02-21 21:17:07.740688,40.593843,-93.25724,0.07,Rockford,IL,Rural Road,29.5,88.0,6.0,7.9,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Night
A-4900,3,2022-09-06 23:26:00,2022-09-07 01:19:16.846638,38.04659,-81.638586,0.28,Richmond,VA,Urban Road,57.8,84.0,8.1,8.7,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,Night
A-4901,3,2018-10-06 09:52:00,2018-10-06 11:19:23.228164,31.145343,-97.650846,0.44,Houston,TX,Urban Road,79.8,34.0,7.2,7.7,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-4902,3,2019-05-13 17:27:00,2019-05-13 17:51:14.775893,41.631299,-75.001906,0.3,Buffalo,NY,Rural Road,61.6,15.0,8.7,14.3,0.0,Snow,False,False,False,False,False,False,False,False,True,Day
A-4903,4,2016-12-03 21:49:00,2016-12-03 22:56:07.121314,49.257996,-118.38527,0.34,Spokane,WA,Rural Road,74.9,66.0,9.2,10.1,0.0,Rain,False,False,True,False,False,False,False,False,False,Night
A-4904,3,2018-10-28 12:18:00,2018-10-28 12:30:03.933238,41.668656,-84.10392,0.45,Cleveland,OH,Highway,47.4,98.0,7.0,2.5,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-4905,2,2022-08-02 17:55:00,2022-08-02 18:40:23.008650,28.328728,-81.407683,0.56,Orlando,FL,Interstate,60.1,52.0,7.6,6.2,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,Day
A-4906,2,2018-12-02 20:18:00,2018-12-02 21:43:52.443517,30.685969,-100.839503,0.27,Houston,TX,Interstate,59.9,85.0,5.7,11.7,0.0,Fair,False,False,False,False,False,False,False,False,False,Night
A-4907,2,2019-04-16 16:43:00,2019-04-16 17:21:41.477727,40.190817,-88.533606,0.11,Rockford,IL,Interstate,72.6,40.0,5.3,10.2,0.0,Fair,False,False,True,False,False,False,False,True,False,Day
A-4908,2,2021-04-01 17:34:00,2021-04-01 19:11:56.927993,31.44665,-98.648134,0.2,Dallas,TX,Highway,80.9,80.0,10.3,4.6,0.0,Fair,False,False,True,False,False,False,False,False,True,Day
